TG,TF,promoter,TFbs,coef,mse
RGS4,THRB,chr1:163068037-163073036,promoter,0.011861691204509441,5.81040076993381
RGS4,THRB,chr1:163069544-163074543,promoter,0.011861691204509441,5.81040076993381
RGS4,THRB,chr1:163069646-163074645,promoter,0.011861691204509441,5.81040076993381
RGS4,FOXP1,chr1:163066275-163071274,promoter,-0.00884848308098387,5.81040076993381
RGS4,ETV5,chr1:163066275-163071274,promoter,0.12100895356038069,5.81040076993381
RGS4,ETV5,chr1:163069544-163074543,promoter,0.12100895356038069,5.81040076993381
RGS4,ETV5,chr1:163069646-163074645,promoter,0.12100895356038069,5.81040076993381
RGS4,BCL6,chr1:163066275-163071274,promoter,0.06211602322485276,5.81040076993381
RGS4,BCL6,chr1:163069544-163074543,promoter,0.06211602322485276,5.81040076993381
RGS4,BCL6,chr1:163069646-163074645,promoter,0.06211602322485276,5.81040076993381
RGS4,NR3C2,chr1:163066275-163071274,promoter,-0.05035780251779343,5.81040076993381
RGS4,NR3C2,chr1:163068037-163073036,promoter,-0.05035780251779343,5.81040076993381
RGS4,NR2F1,chr1:163066275-163071274,promoter,0.025272279760616703,5.81040076993381
RGS4,NR2F1,chr1:163068037-163073036,promoter,0.025272279760616703,5.81040076993381
RGS4,NR2F1,chr1:163069544-163074543,promoter,0.025272279760616703,5.81040076993381
RGS4,NR2F1,chr1:163069646-163074645,promoter,0.025272279760616703,5.81040076993381
RGS4,NR3C1,chr1:163066275-163071274,promoter,0.05539493811644422,5.81040076993381
RGS4,NR3C1,chr1:163068037-163073036,promoter,0.05539493811644422,5.81040076993381
RGS4,SOX4,chr1:163066275-163071274,promoter,0.23764335341279472,5.81040076993381
RGS4,SOX4,chr1:163068037-163073036,promoter,0.23764335341279472,5.81040076993381
RGS4,ZSCAN31,chr1:163069544-163074543,promoter,-0.11960895895413984,5.81040076993381
RGS4,ZSCAN31,chr1:163069646-163074645,promoter,-0.11960895895413984,5.81040076993381
RGS4,RXRB,chr1:163066275-163071274,promoter,0.03497447010687725,5.81040076993381
RGS4,RXRB,chr1:163068037-163073036,promoter,0.03497447010687725,5.81040076993381
RGS4,RXRB,chr1:163069544-163074543,promoter,0.03497447010687725,5.81040076993381
RGS4,RXRB,chr1:163069646-163074645,promoter,0.03497447010687725,5.81040076993381
RGS4,BACH2,chr1:163066275-163071274,promoter,-0.007101634472509144,5.81040076993381
RGS4,ESR1,chr1:163069544-163074543,promoter,-0.041543102528675255,5.81040076993381
RGS4,ESR1,chr1:163069646-163074645,promoter,-0.041543102528675255,5.81040076993381
RGS4,ETV1,chr1:163069544-163074543,promoter,0.05155986009151936,5.81040076993381
RGS4,ETV1,chr1:163069646-163074645,promoter,0.05155986009151936,5.81040076993381
RGS4,ZNF680,chr1:163066275-163071274,promoter,-0.15016876435991644,5.81040076993381
RGS4,ZNF680,chr1:163068037-163073036,promoter,-0.15016876435991644,5.81040076993381
RGS4,ZNF680,chr1:163069544-163074543,promoter,-0.15016876435991644,5.81040076993381
RGS4,ZNF680,chr1:163069646-163074645,promoter,-0.15016876435991644,5.81040076993381
RGS4,ZNF282,chr1:163066275-163071274,promoter,-0.11661089919139042,5.81040076993381
RGS4,ZNF282,chr1:163068037-163073036,promoter,-0.11661089919139042,5.81040076993381
RGS4,ZNF282,chr1:163069544-163074543,promoter,-0.11661089919139042,5.81040076993381
RGS4,ZNF282,chr1:163069646-163074645,promoter,-0.11661089919139042,5.81040076993381
RGS4,HSF1,chr1:163068037-163073036,promoter,0.08668294583353608,5.81040076993381
RGS4,RFX3,chr1:163066275-163071274,promoter,-0.011978395782365224,5.81040076993381
RGS4,RFX3,chr1:163068037-163073036,promoter,-0.011978395782365224,5.81040076993381
RGS4,GLIS3,chr1:163068037-163073036,promoter,0.02825767268120479,5.81040076993381
RGS4,GLIS3,chr1:163069544-163074543,promoter,0.02825767268120479,5.81040076993381
RGS4,GLIS3,chr1:163069646-163074645,promoter,0.02825767268120479,5.81040076993381
RGS4,NFIB,chr1:163066275-163071274,promoter,-0.044155819067532534,5.81040076993381
RGS4,NFIB,chr1:163068037-163073036,promoter,-0.044155819067532534,5.81040076993381
RGS4,NFIB,chr1:163069544-163074543,promoter,-0.044155819067532534,5.81040076993381
RGS4,NFIB,chr1:163069646-163074645,promoter,-0.044155819067532534,5.81040076993381
RGS4,NR6A1,chr1:163066275-163071274,promoter,-0.017696097477808873,5.81040076993381
RGS4,ESRRA,chr1:163066275-163071274,promoter,0.032421030948319655,5.81040076993381
RGS4,ESRRA,chr1:163068037-163073036,promoter,0.032421030948319655,5.81040076993381
RGS4,ESRRA,chr1:163069544-163074543,promoter,0.032421030948319655,5.81040076993381
RGS4,ESRRA,chr1:163069646-163074645,promoter,0.032421030948319655,5.81040076993381
RGS4,STAT2,chr1:163066275-163071274,promoter,0.0934338306223116,5.81040076993381
RGS4,STAT2,chr1:163069544-163074543,promoter,0.0934338306223116,5.81040076993381
RGS4,STAT2,chr1:163069646-163074645,promoter,0.0934338306223116,5.81040076993381
RGS4,NFYB,chr1:163068037-163073036,promoter,0.13549855046479192,5.81040076993381
RGS4,FOXO1,chr1:163066275-163071274,promoter,-0.02987947382950555,5.81040076993381
RGS4,FOXO1,chr1:163068037-163073036,promoter,-0.02987947382950555,5.81040076993381
RGS4,FOXO1,chr1:163069544-163074543,promoter,-0.02987947382950555,5.81040076993381
RGS4,FOXO1,chr1:163069646-163074645,promoter,-0.02987947382950555,5.81040076993381
RGS4,MGA,chr1:163068037-163073036,promoter,-0.025145446194933876,5.81040076993381
RGS4,ZNF263,chr1:163066275-163071274,promoter,0.06456800311176485,5.81040076993381
RGS4,ZNF263,chr1:163068037-163073036,promoter,0.06456800311176485,5.81040076993381
RGS4,ZNF263,chr1:163069544-163074543,promoter,0.06456800311176485,5.81040076993381
RGS4,ZNF263,chr1:163069646-163074645,promoter,0.06456800311176485,5.81040076993381
RGS4,THAP11,chr1:163066275-163071274,promoter,0.10552355239250902,5.81040076993381
RGS4,THAP11,chr1:163068037-163073036,promoter,0.10552355239250902,5.81040076993381
RGS4,SREBF1,chr1:163066275-163071274,promoter,-0.03679846601699856,5.81040076993381
RGS4,THRA,chr1:163069544-163074543,promoter,0.2714905568806234,5.81040076993381
RGS4,THRA,chr1:163069646-163074645,promoter,0.2714905568806234,5.81040076993381
RGS4,NR1D1,chr1:163066275-163071274,promoter,0.03283423529805976,5.81040076993381
RGS4,NFE2L1,chr1:163066275-163071274,promoter,0.6341498256124958,5.81040076993381
RGS4,MAFG,chr1:163066275-163071274,promoter,0.34445907681181553,5.81040076993381
RGS4,ZNF24,chr1:163066275-163071274,promoter,0.18037752898657605,5.81040076993381
RGS4,ZNF24,chr1:163068037-163073036,promoter,0.18037752898657605,5.81040076993381
RGS4,ONECUT2,chr1:163068037-163073036,promoter,0.061059341611173726,5.81040076993381
RGS4,ONECUT2,chr1:163069544-163074543,promoter,0.061059341611173726,5.81040076993381
RGS4,ONECUT2,chr1:163069646-163074645,promoter,0.061059341611173726,5.81040076993381
RGS4,ZNF382,chr1:163066275-163071274,promoter,0.06205288356634777,5.81040076993381
RGS4,ZNF382,chr1:163068037-163073036,promoter,0.06205288356634777,5.81040076993381
RGS4,ZNF382,chr1:163069544-163074543,promoter,0.06205288356634777,5.81040076993381
RGS4,ZNF382,chr1:163069646-163074645,promoter,0.06205288356634777,5.81040076993381
RGS4,IRF3,chr1:163066275-163071274,promoter,0.025041236721025935,5.81040076993381
RGS4,IRF3,chr1:163069544-163074543,promoter,0.025041236721025935,5.81040076993381
RGS4,IRF3,chr1:163069646-163074645,promoter,0.025041236721025935,5.81040076993381
RGS4,NR1H2,chr1:163066275-163071274,promoter,0.16839479498281912,5.81040076993381
RGS4,NR1H2,chr1:163068037-163073036,promoter,0.16839479498281912,5.81040076993381
RGS4,NR1H2,chr1:163069544-163074543,promoter,0.16839479498281912,5.81040076993381
RGS4,NR1H2,chr1:163069646-163074645,promoter,0.16839479498281912,5.81040076993381
RGS4,ZNF528,chr1:163066275-163071274,promoter,0.2157208225664673,5.81040076993381
RGS4,ZNF528,chr1:163068037-163073036,promoter,0.2157208225664673,5.81040076993381
RGS4,ZNF528,chr1:163069544-163074543,promoter,0.2157208225664673,5.81040076993381
RGS4,ZNF528,chr1:163069646-163074645,promoter,0.2157208225664673,5.81040076993381
RGS4,ZNF343,chr1:163068037-163073036,promoter,-0.005300908867507824,5.81040076993381
RGS4,ZNF343,chr1:163069544-163074543,promoter,-0.005300908867507824,5.81040076993381
RGS4,ZNF343,chr1:163069646-163074645,promoter,-0.005300908867507824,5.81040076993381
RGS4,PKNOX1,chr1:163069544-163074543,promoter,-0.007461995487197993,5.81040076993381
RGS4,PKNOX1,chr1:163069646-163074645,promoter,-0.007461995487197993,5.81040076993381
RGS4,SREBF2,chr1:163066275-163071274,promoter,-0.027680381413493497,5.81040076993381
RGS4,ONECUT1,chr1:163068037-163073036,promoter,0.4970846339873147,5.81040076993381
RGS4,ONECUT1,chr1:163069544-163074543,promoter,0.4970846339873147,5.81040076993381
RGS4,ONECUT1,chr1:163069646-163074645,promoter,0.4970846339873147,5.81040076993381
C1orf21,GLIS1,chr1:184384529-184389528,promoter,0.13744418133658606,1.8689432397701697
C1orf21,POU2F1,chr1:184384529-184389528,promoter,0.10212398429587585,1.8689432397701697
C1orf21,STAT1,chr1:184384529-184389528,promoter,0.10455218336512784,1.8689432397701697
C1orf21,THRB,chr1:184384529-184389528,promoter,0.06413066344696874,1.8689432397701697
C1orf21,NFKB1,chr1:184384529-184389528,promoter,0.07537504672145326,1.8689432397701697
C1orf21,NR2F1,chr1:184384529-184389528,promoter,0.03466188064520682,1.8689432397701697
C1orf21,E2F3,chr1:184384529-184389528,promoter,0.09124514643772395,1.8689432397701697
C1orf21,PPARD,chr1:184384529-184389528,promoter,0.04925099332823348,1.8689432397701697
C1orf21,ETV1,chr1:184384529-184389528,promoter,0.09717965239157926,1.8689432397701697
C1orf21,PLAG1,chr1:184384529-184389528,promoter,0.06897319925650622,1.8689432397701697
C1orf21,GLIS3,chr1:184384529-184389528,promoter,0.06716150746230913,1.8689432397701697
C1orf21,NFIB,chr1:184384529-184389528,promoter,0.08984839947005713,1.8689432397701697
C1orf21,KLF9,chr1:184384529-184389528,promoter,0.08107043480554736,1.8689432397701697
C1orf21,NR6A1,chr1:184384529-184389528,promoter,0.0583708710841495,1.8689432397701697
C1orf21,ZNF143,chr1:184384529-184389528,promoter,0.01574691643109708,1.8689432397701697
C1orf21,FOXO1,chr1:184384529-184389528,promoter,0.022589513793566135,1.8689432397701697
C1orf21,CTCF,chr1:184384529-184389528,promoter,0.05754117174194394,1.8689432397701697
C1orf21,ZNF708,chr1:184384529-184389528,promoter,0.08417711360083056,1.8689432397701697
C1orf21,PKNOX1,chr1:184384529-184389528,promoter,0.0424048277650981,1.8689432397701697
PTGS2,ZNF684,chr1:186677791-186682790,promoter,0.009038471395655895,0.06452625048316818
PTGS2,GLIS1,chr1:186677791-186682790,promoter,-0.0015992355279746565,0.06452625048316818
PTGS2,RXRG,chr1:186677791-186682790,promoter,-2.8133161474764776e-4,0.06452625048316818
PTGS2,POU2F1,chr1:186677791-186682790,promoter,-8.800967618401322e-4,0.06452625048316818
PTGS2,GLI2,chr1:186677791-186682790,promoter,-0.0017266746610019458,0.06452625048316818
PTGS2,PPARG,chr1:186677791-186682790,promoter,-0.005675612871825927,0.06452625048316818
PTGS2,NR2C2,chr1:186677791-186682790,promoter,0.001594443251042596,0.06452625048316818
PTGS2,THRB,chr1:186677791-186682790,promoter,-0.00107749551259904,0.06452625048316818
PTGS2,SOX2,chr1:186677791-186682790,promoter,-0.0010681352784705212,0.06452625048316818
PTGS2,ETV5,chr1:186677791-186682790,promoter,0.006166771043310319,0.06452625048316818
PTGS2,BCL6,chr1:186677791-186682790,promoter,0.014699831699383785,0.06452625048316818
PTGS2,REST,chr1:186677791-186682790,promoter,-6.554497904561456e-4,0.06452625048316818
PTGS2,NFKB1,chr1:186677791-186682790,promoter,-0.009025462817981885,0.06452625048316818
PTGS2,NR3C2,chr1:186677791-186682790,promoter,-0.0016779824796071242,0.06452625048316818
PTGS2,IRF2,chr1:186677791-186682790,promoter,-0.006038281710328512,0.06452625048316818
PTGS2,MEF2C,chr1:186677791-186682790,promoter,0.0024157480743768104,0.06452625048316818
PTGS2,NR2F1,chr1:186677791-186682790,promoter,-0.002790319691202973,0.06452625048316818
PTGS2,NR3C1,chr1:186677791-186682790,promoter,9.15112061783648e-4,0.06452625048316818
PTGS2,ZNF454,chr1:186677791-186682790,promoter,-0.0033686641525814977,0.06452625048316818
PTGS2,SOX4,chr1:186677791-186682790,promoter,0.015977775352045757,0.06452625048316818
PTGS2,RXRB,chr1:186677791-186682790,promoter,-0.0011801392896996419,0.06452625048316818
PTGS2,PPARD,chr1:186677791-186682790,promoter,-0.0017645961517207824,0.06452625048316818
PTGS2,SRF,chr1:186677791-186682790,promoter,0.0056825823439911605,0.06452625048316818
PTGS2,BACH2,chr1:186677791-186682790,promoter,-0.003541385405450188,0.06452625048316818
PTGS2,SP4,chr1:186677791-186682790,promoter,-0.007609846270587251,0.06452625048316818
PTGS2,GLI3,chr1:186677791-186682790,promoter,-5.310281267433265e-4,0.06452625048316818
PTGS2,ZKSCAN5,chr1:186677791-186682790,promoter,-0.006446484769879595,0.06452625048316818
PTGS2,ZNF282,chr1:186677791-186682790,promoter,-0.001737340276185425,0.06452625048316818
PTGS2,ZNF16,chr1:186677791-186682790,promoter,-0.004598962299479183,0.06452625048316818
PTGS2,RFX3,chr1:186677791-186682790,promoter,-0.0027198922527740983,0.06452625048316818
PTGS2,GLIS3,chr1:186677791-186682790,promoter,0.0031596725242157065,0.06452625048316818
PTGS2,NFIB,chr1:186677791-186682790,promoter,-6.62924976482529e-4,0.06452625048316818
PTGS2,NR6A1,chr1:186677791-186682790,promoter,-0.001305324938047528,0.06452625048316818
PTGS2,PBX3,chr1:186677791-186682790,promoter,0.0044769630631594825,0.06452625048316818
PTGS2,RXRA,chr1:186677791-186682790,promoter,0.0031025839946273045,0.06452625048316818
PTGS2,ZNF140,chr1:186677791-186682790,promoter,-0.0018418103443264384,0.06452625048316818
PTGS2,KLF13,chr1:186677791-186682790,promoter,-0.0025149863796432082,0.06452625048316818
PTGS2,MEF2A,chr1:186677791-186682790,promoter,0.002195886626607465,0.06452625048316818
PTGS2,ZNF263,chr1:186677791-186682790,promoter,-0.0026185210685623697,0.06452625048316818
PTGS2,TFAP4,chr1:186677791-186682790,promoter,0.0017092466816061437,0.06452625048316818
PTGS2,CTCF,chr1:186677791-186682790,promoter,0.003093970124351597,0.06452625048316818
PTGS2,TP53,chr1:186677791-186682790,promoter,0.0015887652733662357,0.06452625048316818
PTGS2,THRA,chr1:186677791-186682790,promoter,0.016302510180861363,0.06452625048316818
PTGS2,SP2,chr1:186677791-186682790,promoter,-0.0046850808363896905,0.06452625048316818
PTGS2,MAFG,chr1:186677791-186682790,promoter,0.012649577320573173,0.06452625048316818
PTGS2,ONECUT2,chr1:186677791-186682790,promoter,-3.8277972798638323e-4,0.06452625048316818
PTGS2,NFIC,chr1:186677791-186682790,promoter,0.00844105273559206,0.06452625048316818
PTGS2,ZNF136,chr1:186677791-186682790,promoter,-0.00122960877249372,0.06452625048316818
PTGS2,NFIX,chr1:186677791-186682790,promoter,-5.767096141497911e-4,0.06452625048316818
PTGS2,ZNF675,chr1:186677791-186682790,promoter,0.0037768622178613715,0.06452625048316818
PTGS2,CEBPG,chr1:186677791-186682790,promoter,-0.0034678929440643733,0.06452625048316818
PTGS2,ERF,chr1:186677791-186682790,promoter,0.013283399244326477,0.06452625048316818
PTGS2,NR1H2,chr1:186677791-186682790,promoter,-5.765978435738029e-4,0.06452625048316818
PTGS2,ZNF528,chr1:186677791-186682790,promoter,0.0025819021814252126,0.06452625048316818
PTGS2,ZNF701,chr1:186677791-186682790,promoter,0.006449324325510789,0.06452625048316818
PTGS2,ZNF324,chr1:186677791-186682790,promoter,0.0013183194427518112,0.06452625048316818
PTGS2,MAFF,chr1:186677791-186682790,promoter,0.00831085330452917,0.06452625048316818
PTGS2,ATF4,chr1:186677791-186682790,promoter,0.018905655482792157,0.06452625048316818
PTGS2,SREBF2,chr1:186677791-186682790,promoter,-0.0030832521219912082,0.06452625048316818
PTGS2,NHLH2,chr1:186677791-186682790,promoter,5.397049669781358e-4,0.06452625048316818
PTGS2,TP63,chr1:186677791-186682790,promoter,0.0015434428276543766,0.06452625048316818
PTGS2,ZKSCAN3,chr1:186677791-186682790,promoter,0.001971278475230132,0.06452625048316818
PTGS2,ZNF707,chr1:186677791-186682790,promoter,-0.0017606063835203477,0.06452625048316818
PTGS2,ONECUT1,chr1:186677791-186682790,promoter,0.01510660841116373,0.06452625048316818
PTGS2,ZNF93,chr1:186677791-186682790,promoter,-0.0031585931914158995,0.06452625048316818
PTGS2,ZNF582,chr1:186677791-186682790,promoter,-0.002020553226115698,0.06452625048316818
PTGS2,ZNF460,chr1:186677791-186682790,promoter,5.602613485920475e-4,0.06452625048316818
PTGS2,ZNF418,chr1:186677791-186682790,promoter,-0.0019539476582591843,0.06452625048316818
PTGS2,ZNF816,chr1:186677791-186682790,promoter,-3.7559416663901615e-4,0.06452625048316818
BRINP3,MTF1,chr1:190472302-190477301,promoter,-0.5641124006637882,30.815814783881958
BRINP3,MTF1,chr1:190473485-190478484,promoter,-0.5641124006637882,30.815814783881958
BRINP3,MTF1,chr1:190475365-190480364,promoter,-0.5641124006637882,30.815814783881958
BRINP3,GLIS1,chr1:190473485-190478484,promoter,0.5337611259074115,30.815814783881958
BRINP3,GLIS1,chr1:190475905-190480904,promoter,0.5337611259074115,30.815814783881958
BRINP3,GLIS1,chr1:190475365-190480364,promoter,0.5337611259074115,30.815814783881958
BRINP3,MEF2D,chr1:190472302-190477301,promoter,-0.21300280925476725,30.815814783881958
BRINP3,POU2F1,chr1:190473485-190478484,promoter,0.12191492846873,30.815814783881958
BRINP3,POU2F1,chr1:190475905-190480904,promoter,0.12191492846873,30.815814783881958
BRINP3,POU2F1,chr1:190475365-190480364,promoter,0.12191492846873,30.815814783881958
BRINP3,STAT1,chr1:190472302-190477301,promoter,-0.20808738663498594,30.815814783881958
BRINP3,STAT1,chr1:190473485-190478484,promoter,-0.20808738663498594,30.815814783881958
BRINP3,STAT1,chr1:190475905-190480904,promoter,-0.20808738663498594,30.815814783881958
BRINP3,STAT1,chr1:190475365-190480364,promoter,-0.20808738663498594,30.815814783881958
BRINP3,NR1D2,chr1:190472302-190477301,promoter,0.28955195026889946,30.815814783881958
BRINP3,RARB,chr1:190475905-190480904,promoter,-0.08175748546589577,30.815814783881958
BRINP3,SOX2,chr1:190473485-190478484,promoter,-0.6354844845469205,30.815814783881958
BRINP3,SOX2,chr1:190475905-190480904,promoter,-0.6354844845469205,30.815814783881958
BRINP3,SOX2,chr1:190475365-190480364,promoter,-0.6354844845469205,30.815814783881958
BRINP3,REST,chr1:190473485-190478484,promoter,0.42813136468859836,30.815814783881958
BRINP3,REST,chr1:190475905-190480904,promoter,0.42813136468859836,30.815814783881958
BRINP3,REST,chr1:190475365-190480364,promoter,0.42813136468859836,30.815814783881958
BRINP3,IRF2,chr1:190473485-190478484,promoter,0.19608878126358803,30.815814783881958
BRINP3,IRF2,chr1:190475905-190480904,promoter,0.19608878126358803,30.815814783881958
BRINP3,IRF2,chr1:190475365-190480364,promoter,0.19608878126358803,30.815814783881958
BRINP3,MEF2C,chr1:190472302-190477301,promoter,0.12984303080077444,30.815814783881958
BRINP3,MEF2C,chr1:190473485-190478484,promoter,0.12984303080077444,30.815814783881958
BRINP3,MEF2C,chr1:190475905-190480904,promoter,0.12984303080077444,30.815814783881958
BRINP3,MEF2C,chr1:190475365-190480364,promoter,0.12984303080077444,30.815814783881958
BRINP3,NR2F1,chr1:190472302-190477301,promoter,-0.2625649437552645,30.815814783881958
BRINP3,NR2F1,chr1:190473485-190478484,promoter,-0.2625649437552645,30.815814783881958
BRINP3,NR2F1,chr1:190475905-190480904,promoter,-0.2625649437552645,30.815814783881958
BRINP3,NR2F1,chr1:190475365-190480364,promoter,-0.2625649437552645,30.815814783881958
BRINP3,EGR1,chr1:190475905-190480904,promoter,-0.04883036484295443,30.815814783881958
BRINP3,EGR1,chr1:190475365-190480364,promoter,-0.04883036484295443,30.815814783881958
BRINP3,ZNF354A,chr1:190472302-190477301,promoter,-0.24114985713135378,30.815814783881958
BRINP3,ZNF354A,chr1:190473485-190478484,promoter,-0.24114985713135378,30.815814783881958
BRINP3,ZNF354A,chr1:190475905-190480904,promoter,-0.24114985713135378,30.815814783881958
BRINP3,ZNF354A,chr1:190475365-190480364,promoter,-0.24114985713135378,30.815814783881958
BRINP3,E2F3,chr1:190475905-190480904,promoter,-0.10589304085059985,30.815814783881958
BRINP3,E2F3,chr1:190475365-190480364,promoter,-0.10589304085059985,30.815814783881958
BRINP3,SOX4,chr1:190472302-190477301,promoter,0.7538917761200609,30.815814783881958
BRINP3,SOX4,chr1:190473485-190478484,promoter,0.7538917761200609,30.815814783881958
BRINP3,SOX4,chr1:190475905-190480904,promoter,0.7538917761200609,30.815814783881958
BRINP3,ZSCAN31,chr1:190473485-190478484,promoter,0.5610798950122535,30.815814783881958
BRINP3,ZSCAN31,chr1:190475905-190480904,promoter,0.5610798950122535,30.815814783881958
BRINP3,ZSCAN31,chr1:190475365-190480364,promoter,0.5610798950122535,30.815814783881958
BRINP3,ZNF76,chr1:190475905-190480904,promoter,0.25149826023593136,30.815814783881958
BRINP3,NFYA,chr1:190472302-190477301,promoter,0.035051700165839625,30.815814783881958
BRINP3,NFYA,chr1:190473485-190478484,promoter,0.035051700165839625,30.815814783881958
BRINP3,NFYA,chr1:190475905-190480904,promoter,0.035051700165839625,30.815814783881958
BRINP3,NFYA,chr1:190475365-190480364,promoter,0.035051700165839625,30.815814783881958
BRINP3,HSF2,chr1:190472302-190477301,promoter,-0.24030097388466382,30.815814783881958
BRINP3,HSF2,chr1:190473485-190478484,promoter,-0.24030097388466382,30.815814783881958
BRINP3,HSF2,chr1:190475365-190480364,promoter,-0.24030097388466382,30.815814783881958
BRINP3,MAFK,chr1:190472302-190477301,promoter,-0.642022752480106,30.815814783881958
BRINP3,MAFK,chr1:190473485-190478484,promoter,-0.642022752480106,30.815814783881958
BRINP3,SP4,chr1:190472302-190477301,promoter,-0.10432632476648994,30.815814783881958
BRINP3,SP4,chr1:190473485-190478484,promoter,-0.10432632476648994,30.815814783881958
BRINP3,SP4,chr1:190475905-190480904,promoter,-0.10432632476648994,30.815814783881958
BRINP3,SP4,chr1:190475365-190480364,promoter,-0.10432632476648994,30.815814783881958
BRINP3,ZNF680,chr1:190472302-190477301,promoter,0.9752133078316414,30.815814783881958
BRINP3,ZNF680,chr1:190473485-190478484,promoter,0.9752133078316414,30.815814783881958
BRINP3,ZNF680,chr1:190475365-190480364,promoter,0.9752133078316414,30.815814783881958
BRINP3,ZKSCAN5,chr1:190472302-190477301,promoter,0.3385774912974767,30.815814783881958
BRINP3,ZKSCAN5,chr1:190473485-190478484,promoter,0.3385774912974767,30.815814783881958
BRINP3,ZKSCAN5,chr1:190475905-190480904,promoter,0.3385774912974767,30.815814783881958
BRINP3,ZKSCAN5,chr1:190475365-190480364,promoter,0.3385774912974767,30.815814783881958
BRINP3,PLAG1,chr1:190472302-190477301,promoter,0.304381678029627,30.815814783881958
BRINP3,PLAG1,chr1:190473485-190478484,promoter,0.304381678029627,30.815814783881958
BRINP3,PLAG1,chr1:190475905-190480904,promoter,0.304381678029627,30.815814783881958
BRINP3,PLAG1,chr1:190475365-190480364,promoter,0.304381678029627,30.815814783881958
BRINP3,HSF1,chr1:190472302-190477301,promoter,0.5327127553622132,30.815814783881958
BRINP3,HSF1,chr1:190473485-190478484,promoter,0.5327127553622132,30.815814783881958
BRINP3,HSF1,chr1:190475905-190480904,promoter,0.5327127553622132,30.815814783881958
BRINP3,HSF1,chr1:190475365-190480364,promoter,0.5327127553622132,30.815814783881958
BRINP3,SCRT1,chr1:190472302-190477301,promoter,-0.03342099984232846,30.815814783881958
BRINP3,ZNF16,chr1:190472302-190477301,promoter,0.4594260461562837,30.815814783881958
BRINP3,ZNF16,chr1:190473485-190478484,promoter,0.4594260461562837,30.815814783881958
BRINP3,ZNF16,chr1:190475905-190480904,promoter,0.4594260461562837,30.815814783881958
BRINP3,ZNF16,chr1:190475365-190480364,promoter,0.4594260461562837,30.815814783881958
BRINP3,GLIS3,chr1:190473485-190478484,promoter,0.011903070017988253,30.815814783881958
BRINP3,GLIS3,chr1:190475905-190480904,promoter,0.011903070017988253,30.815814783881958
BRINP3,GLIS3,chr1:190475365-190480364,promoter,0.011903070017988253,30.815814783881958
BRINP3,NFIB,chr1:190473485-190478484,promoter,0.19974246294007877,30.815814783881958
BRINP3,NFIB,chr1:190475905-190480904,promoter,0.19974246294007877,30.815814783881958
BRINP3,NFIB,chr1:190475365-190480364,promoter,0.19974246294007877,30.815814783881958
BRINP3,KLF9,chr1:190472302-190477301,promoter,0.2641714084069692,30.815814783881958
BRINP3,KLF9,chr1:190473485-190478484,promoter,0.2641714084069692,30.815814783881958
BRINP3,PBX3,chr1:190473485-190478484,promoter,0.41778758260228693,30.815814783881958
BRINP3,PBX3,chr1:190475905-190480904,promoter,0.41778758260228693,30.815814783881958
BRINP3,PBX3,chr1:190475365-190480364,promoter,0.41778758260228693,30.815814783881958
BRINP3,RXRA,chr1:190472302-190477301,promoter,-0.38732258704801775,30.815814783881958
BRINP3,RXRA,chr1:190473485-190478484,promoter,-0.38732258704801775,30.815814783881958
BRINP3,RXRA,chr1:190475905-190480904,promoter,-0.38732258704801775,30.815814783881958
BRINP3,RXRA,chr1:190475365-190480364,promoter,-0.38732258704801775,30.815814783881958
BRINP3,SPI1,chr1:190472302-190477301,promoter,0.23767424300853848,30.815814783881958
BRINP3,SPI1,chr1:190473485-190478484,promoter,0.23767424300853848,30.815814783881958
BRINP3,SPI1,chr1:190475905-190480904,promoter,0.23767424300853848,30.815814783881958
BRINP3,SPI1,chr1:190475365-190480364,promoter,0.23767424300853848,30.815814783881958
BRINP3,SP1,chr1:190472302-190477301,promoter,0.49286866354443526,30.815814783881958
BRINP3,SP1,chr1:190473485-190478484,promoter,0.49286866354443526,30.815814783881958
BRINP3,SP1,chr1:190475905-190480904,promoter,0.49286866354443526,30.815814783881958
BRINP3,SP1,chr1:190475365-190480364,promoter,0.49286866354443526,30.815814783881958
BRINP3,STAT2,chr1:190472302-190477301,promoter,-0.20227247548502042,30.815814783881958
BRINP3,STAT2,chr1:190473485-190478484,promoter,-0.20227247548502042,30.815814783881958
BRINP3,STAT2,chr1:190475905-190480904,promoter,-0.20227247548502042,30.815814783881958
BRINP3,STAT2,chr1:190475365-190480364,promoter,-0.20227247548502042,30.815814783881958
BRINP3,FOXO1,chr1:190473485-190478484,promoter,-1.4271229386390645,30.815814783881958
BRINP3,FOXO1,chr1:190475905-190480904,promoter,-1.4271229386390645,30.815814783881958
BRINP3,FOXO1,chr1:190475365-190480364,promoter,-1.4271229386390645,30.815814783881958
BRINP3,ZNF410,chr1:190472302-190477301,promoter,0.12394423790633914,30.815814783881958
BRINP3,ZNF410,chr1:190473485-190478484,promoter,0.12394423790633914,30.815814783881958
BRINP3,ZNF410,chr1:190475905-190480904,promoter,0.12394423790633914,30.815814783881958
BRINP3,ZNF410,chr1:190475365-190480364,promoter,0.12394423790633914,30.815814783881958
BRINP3,MEF2A,chr1:190472302-190477301,promoter,0.3602350132576158,30.815814783881958
BRINP3,MEF2A,chr1:190473485-190478484,promoter,0.3602350132576158,30.815814783881958
BRINP3,MEF2A,chr1:190475905-190480904,promoter,0.3602350132576158,30.815814783881958
